latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-23.508,-64.516,329.9,1.2,1.1,2020-10-12,1755,Aqua,MODIS,46,6.0NRT,304.2,23.7,D
-23.518,-64.514,348.4,1.2,1.1,2020-10-12,1755,Aqua,MODIS,93,6.0NRT,304.3,63.1,D
-23.517,-64.503,348.4,1.2,1.1,2020-10-12,1755,Aqua,MODIS,86,6.0NRT,305.5,57.7,D
-23.515,-64.492,345.4,1.2,1.1,2020-10-12,1755,Aqua,MODIS,76,6.0NRT,307.2,45.1,D
-23.526,-64.501,347.2,1.2,1.1,2020-10-12,1755,Aqua,MODIS,75,6.0NRT,304.1,54.4,D
-25.073,-58.351,328,1.2,1.1,2020-10-12,1755,Aqua,MODIS,61,6.0NRT,308.3,11.9,D
-26.055,-65.007,321.7,1.4,1.2,2020-10-12,1755,Aqua,MODIS,41,6.0NRT,309.4,12.2,D
-25.264,-59.23,327.6,1.1,1,2020-10-12,1755,Aqua,MODIS,59,6.0NRT,307.8,11.5,D
-25.478,-60.517,334.1,1,1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,308.9,21.3,D
-25.143,-58.349,328.6,1.2,1.1,2020-10-12,1755,Aqua,MODIS,45,6.0NRT,313,10.1,D
-25.471,-60.405,323.5,1,1,2020-10-12,1755,Aqua,MODIS,56,6.0NRT,307.4,8.5,D
-25.212,-58.686,332.2,1.2,1.1,2020-10-12,1755,Aqua,MODIS,70,6.0NRT,313.2,12.3,D
-25.384,-59.712,323,1.1,1,2020-10-12,1755,Aqua,MODIS,23,6.0NRT,307.8,6.8,D
-25.139,-58.183,340.8,1.2,1.1,2020-10-12,1755,Aqua,MODIS,74,6.0NRT,310.9,34.9,D
-25.497,-60.394,322.4,1,1,2020-10-12,1755,Aqua,MODIS,46,6.0NRT,308.8,7.1,D
-25.446,-59.871,361.8,1,1,2020-10-12,1755,Aqua,MODIS,100,6.0NRT,315.6,78.7,D
-25.445,-59.86,335.1,1,1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,311.5,20.1,D
-25.462,-59.91,335.6,1,1,2020-10-12,1755,Aqua,MODIS,81,6.0NRT,313.4,22,D
-25.333,-59.076,333.9,1.1,1,2020-10-12,1755,Aqua,MODIS,77,6.0NRT,310.8,20.6,D
-25.331,-59.065,330.7,1.1,1,2020-10-12,1755,Aqua,MODIS,66,6.0NRT,307.8,14.9,D
-25.441,-59.712,326.2,1.1,1,2020-10-12,1755,Aqua,MODIS,50,6.0NRT,307.7,9,D
-25.342,-59.074,326.9,1.1,1,2020-10-12,1755,Aqua,MODIS,56,6.0NRT,310.9,11.2,D
-25.334,-58.962,343,1.1,1.1,2020-10-12,1755,Aqua,MODIS,83,6.0NRT,308.5,37.2,D
-25.332,-58.951,334.1,1.1,1.1,2020-10-12,1755,Aqua,MODIS,43,6.0NRT,308,20.4,D
-25.347,-58.954,330.7,1.1,1.1,2020-10-12,1755,Aqua,MODIS,19,6.0NRT,310.4,14,D
-25.366,-58.893,333.7,1.1,1.1,2020-10-12,1755,Aqua,MODIS,52,6.0NRT,308.6,21,D
-25.364,-58.882,348.1,1.1,1.1,2020-10-12,1755,Aqua,MODIS,92,6.0NRT,310.1,50.6,D
-25.652,-60.699,323.5,1,1,2020-10-12,1755,Aqua,MODIS,57,6.0NRT,308.2,7.8,D
-25.562,-60.096,329,1,1,2020-10-12,1755,Aqua,MODIS,70,6.0NRT,313.3,14.6,D
-25.822,-61.498,336,1,1,2020-10-12,1755,Aqua,MODIS,70,6.0NRT,313,19.4,D
-25.831,-61.496,339.4,1,1,2020-10-12,1755,Aqua,MODIS,84,6.0NRT,314,24.6,D
-25.593,-59.81,326.8,1,1,2020-10-12,1755,Aqua,MODIS,54,6.0NRT,308.5,10.3,D
-25.854,-61.462,342.7,1,1,2020-10-12,1755,Aqua,MODIS,89,6.0NRT,314.8,30.4,D
-25.733,-60.431,323.5,1,1,2020-10-12,1755,Aqua,MODIS,54,6.0NRT,308.3,7.8,D
-25.732,-60.421,329.6,1,1,2020-10-12,1755,Aqua,MODIS,73,6.0NRT,310,14.9,D
-25.421,-58.286,341.2,1.2,1.1,2020-10-12,1755,Aqua,MODIS,86,6.0NRT,320.1,28.6,D
-25.767,-60.481,353.7,1,1,2020-10-12,1755,Aqua,MODIS,96,6.0NRT,310.4,57.6,D
-25.765,-60.471,340,1,1,2020-10-12,1755,Aqua,MODIS,86,6.0NRT,308.8,29.8,D
-25.423,-58.292,343.2,1.2,1.1,2020-10-12,1755,Aqua,MODIS,88,6.0NRT,319,32.2,D
-25.421,-58.28,342.1,1.2,1.1,2020-10-12,1755,Aqua,MODIS,87,6.0NRT,318.7,29.6,D
-25.439,-58.325,330.4,1.2,1.1,2020-10-12,1755,Aqua,MODIS,59,6.0NRT,313.8,11,D
-25.437,-58.314,342.1,1.2,1.1,2020-10-12,1755,Aqua,MODIS,87,6.0NRT,313.8,33.6,D
-26.266,-63.89,328.5,1.2,1.1,2020-10-12,1755,Aqua,MODIS,76,6.0NRT,309.3,19.2,D
-25.574,-58.977,324.8,1.1,1.1,2020-10-12,1755,Aqua,MODIS,28,6.0NRT,308.4,8.6,D
-25.572,-58.966,326.5,1.1,1.1,2020-10-12,1755,Aqua,MODIS,41,6.0NRT,310.5,11.1,D
-26.275,-63.889,323.7,1.2,1.1,2020-10-12,1755,Aqua,MODIS,54,6.0NRT,309.7,11.4,D
-26.127,-62.512,343.6,1,1,2020-10-12,1755,Aqua,MODIS,82,6.0NRT,311.4,35.6,D
-25.788,-60.125,326.9,1,1,2020-10-12,1755,Aqua,MODIS,65,6.0NRT,311.9,9.9,D
-26.134,-62.5,335.8,1,1,2020-10-12,1755,Aqua,MODIS,60,6.0NRT,315.7,20.2,D
-26.123,-62.357,330.4,1,1,2020-10-12,1755,Aqua,MODIS,68,6.0NRT,310,14.1,D
-25.85,-60.169,332.6,1,1,2020-10-12,1755,Aqua,MODIS,76,6.0NRT,312.8,16.9,D
-25.849,-60.159,330,1,1,2020-10-12,1755,Aqua,MODIS,72,6.0NRT,314.8,13.6,D
-25.879,-60.237,327.9,1,1,2020-10-12,1755,Aqua,MODIS,68,6.0NRT,309.7,13.1,D
-25.475,-57.616,336.2,1.3,1.1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,310.3,23.6,D
-25.677,-58.732,325.4,1.1,1.1,2020-10-12,1755,Aqua,MODIS,53,6.0NRT,308.5,9.2,D
-25.629,-58.177,331.3,1.2,1.1,2020-10-12,1755,Aqua,MODIS,46,6.0NRT,315,13.4,D
-25.941,-60.042,326.2,1,1,2020-10-12,1755,Aqua,MODIS,55,6.0NRT,311.4,7.4,D
-25.693,-58.322,339.7,1.2,1.1,2020-10-12,1755,Aqua,MODIS,84,6.0NRT,314.8,32.1,D
-25.672,-58.131,342,1.2,1.1,2020-10-12,1755,Aqua,MODIS,87,6.0NRT,313.2,37.1,D
-25.675,-58.136,340.1,1.2,1.1,2020-10-12,1755,Aqua,MODIS,85,6.0NRT,312.1,34.6,D
-25.673,-58.124,338.3,1.2,1.1,2020-10-12,1755,Aqua,MODIS,83,6.0NRT,312,30.1,D
-26.109,-60.738,327.2,1,1,2020-10-12,1755,Aqua,MODIS,60,6.0NRT,311.3,8.9,D
-26.108,-60.728,329.6,1,1,2020-10-12,1755,Aqua,MODIS,71,6.0NRT,312.5,12,D
-25.674,-57.949,336.9,1.2,1.1,2020-10-12,1755,Aqua,MODIS,81,6.0NRT,309.9,29,D
-25.672,-57.937,329.6,1.2,1.1,2020-10-12,1755,Aqua,MODIS,68,6.0NRT,309.2,14.8,D
-25.609,-57.563,333.4,1.3,1.1,2020-10-12,1755,Aqua,MODIS,76,6.0NRT,308.6,23.7,D
-25.607,-57.55,349.6,1.3,1.1,2020-10-12,1755,Aqua,MODIS,93,6.0NRT,310.2,64.6,D
-25.619,-57.561,327.1,1.3,1.1,2020-10-12,1755,Aqua,MODIS,54,6.0NRT,310.2,11.7,D
-25.617,-57.548,349.2,1.3,1.1,2020-10-12,1755,Aqua,MODIS,93,6.0NRT,314.9,63.5,D
-25.63,-57.559,328.4,1.3,1.1,2020-10-12,1755,Aqua,MODIS,63,6.0NRT,311,13.3,D
-25.627,-57.546,334.3,1.3,1.1,2020-10-12,1755,Aqua,MODIS,78,6.0NRT,313.5,24.8,D
-25.706,-57.956,333.1,1.2,1.1,2020-10-12,1755,Aqua,MODIS,76,6.0NRT,308.9,20.3,D
-25.932,-59.189,325.3,1.1,1,2020-10-12,1755,Aqua,MODIS,45,6.0NRT,310.4,10,D
-25.931,-59.179,337.2,1.1,1,2020-10-12,1755,Aqua,MODIS,82,6.0NRT,309.1,27,D
-26.084,-59.951,326.9,1,1,2020-10-12,1755,Aqua,MODIS,49,6.0NRT,311.5,7.1,D
-26.02,-59.473,324.8,1.1,1,2020-10-12,1755,Aqua,MODIS,47,6.0NRT,309.8,10.1,D
-26.462,-62.486,324.9,1.1,1,2020-10-12,1755,Aqua,MODIS,55,6.0NRT,310.7,11.1,D
-26.46,-62.475,323.2,1.1,1,2020-10-12,1755,Aqua,MODIS,48,6.0NRT,308.6,9.5,D
-25.783,-57.743,323.8,1.3,1.1,2020-10-12,1755,Aqua,MODIS,37,6.0NRT,306.6,10,D
-26.124,-59.789,341.4,1,1,2020-10-12,1755,Aqua,MODIS,85,6.0NRT,312.8,28.5,D
-26.122,-59.778,333,1,1,2020-10-12,1755,Aqua,MODIS,50,6.0NRT,313.7,16.4,D
-26.133,-59.787,335.2,1,1,2020-10-12,1755,Aqua,MODIS,79,6.0NRT,315.9,17.6,D
-26.131,-59.777,330.4,1,1,2020-10-12,1755,Aqua,MODIS,49,6.0NRT,313.8,11.9,D
-26.085,-59.475,332.4,1.1,1,2020-10-12,1755,Aqua,MODIS,75,6.0NRT,311.4,17.9,D
-26.083,-59.465,342.1,1.1,1,2020-10-12,1755,Aqua,MODIS,87,6.0NRT,311.5,33.9,D
-26.577,-62.374,333.2,1,1,2020-10-12,1755,Aqua,MODIS,78,6.0NRT,312.9,20.7,D
-26.584,-62.378,350.4,1,1,2020-10-12,1755,Aqua,MODIS,94,6.0NRT,320.9,49.2,D
-26.583,-62.368,341,1,1,2020-10-12,1755,Aqua,MODIS,72,6.0NRT,315.5,29.6,D
-26.592,-62.366,337.8,1,1,2020-10-12,1755,Aqua,MODIS,62,6.0NRT,316.7,23.8,D
-26.18,-59.255,347.8,1.1,1,2020-10-12,1755,Aqua,MODIS,92,6.0NRT,313.4,43.2,D
-26.179,-59.244,335,1.1,1,2020-10-12,1755,Aqua,MODIS,75,6.0NRT,312,18.1,D
-27.008,-65.362,333.2,1.5,1.2,2020-10-12,1755,Aqua,MODIS,81,6.0NRT,311.7,28.1,D
-26.19,-59.253,332.8,1.1,1,2020-10-12,1755,Aqua,MODIS,76,6.0NRT,313.4,16.9,D
-26.188,-59.243,329.9,1.1,1,2020-10-12,1755,Aqua,MODIS,70,6.0NRT,312.7,11.4,D
-26.702,-62.772,325.5,1.1,1,2020-10-12,1755,Aqua,MODIS,26,6.0NRT,309,11.3,D
-26.711,-62.77,327.5,1.1,1,2020-10-12,1755,Aqua,MODIS,56,6.0NRT,308.3,14.3,D
-26.71,-62.759,327.4,1.1,1,2020-10-12,1755,Aqua,MODIS,56,6.0NRT,309.1,13.3,D
-26.302,-59.802,327.5,1,1,2020-10-12,1755,Aqua,MODIS,41,6.0NRT,308.3,10.9,D
-26.214,-59.227,331.4,1.1,1,2020-10-12,1755,Aqua,MODIS,73,6.0NRT,314.2,13.8,D
-26.311,-59.805,336,1,1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,309.8,20.8,D
-26.144,-58.625,334.4,1.1,1.1,2020-10-12,1755,Aqua,MODIS,78,6.0NRT,315,16,D
-27.111,-65.462,329,1.5,1.2,2020-10-12,1755,Aqua,MODIS,75,6.0NRT,310.9,18.7,D
-26.462,-60.012,330.3,1,1,2020-10-12,1755,Aqua,MODIS,72,6.0NRT,311.7,13.2,D
-27.171,-65.388,330.2,1.5,1.2,2020-10-12,1755,Aqua,MODIS,77,6.0NRT,312.5,21.3,D
-27.212,-65.123,338.6,1.4,1.2,2020-10-12,1755,Aqua,MODIS,86,6.0NRT,311.6,41.3,D
-24.772,-59.277,336.1,1.1,1,2020-10-12,1755,Aqua,MODIS,79,6.0NRT,309.8,23,D
-24.783,-59.219,355.9,1.1,1,2020-10-12,1755,Aqua,MODIS,84,6.0NRT,311.9,69.3,D
-24.781,-59.208,350.2,1.1,1,2020-10-12,1755,Aqua,MODIS,81,6.0NRT,309.9,54.5,D
-24.772,-59.154,334.6,1.1,1.1,2020-10-12,1755,Aqua,MODIS,62,6.0NRT,309.5,17.9,D
-24.771,-59.143,341.3,1.1,1.1,2020-10-12,1755,Aqua,MODIS,85,6.0NRT,310.7,30.4,D
-24.914,-60.007,339.5,1,1,2020-10-12,1755,Aqua,MODIS,85,6.0NRT,309,28.5,D
-24.782,-59.152,330.8,1.1,1.1,2020-10-12,1755,Aqua,MODIS,41,6.0NRT,313,11.3,D
-24.78,-59.141,338,1.1,1.1,2020-10-12,1755,Aqua,MODIS,81,6.0NRT,311.8,23,D
-24.767,-58.996,337.5,1.1,1.1,2020-10-12,1755,Aqua,MODIS,81,6.0NRT,311.4,26.6,D
-24.917,-59.901,332.3,1,1,2020-10-12,1755,Aqua,MODIS,75,6.0NRT,309.8,16.1,D
-24.912,-59.87,328.2,1,1,2020-10-12,1755,Aqua,MODIS,53,6.0NRT,308.4,10.8,D
-24.807,-59.192,327,1.1,1,2020-10-12,1755,Aqua,MODIS,52,6.0NRT,310.6,9,D
-24.806,-59.181,328.9,1.1,1.1,2020-10-12,1755,Aqua,MODIS,46,6.0NRT,310.6,10.8,D
-24.966,-60.165,328.1,1,1,2020-10-12,1755,Aqua,MODIS,68,6.0NRT,308.4,13.9,D
-24.965,-60.155,331.6,1,1,2020-10-12,1755,Aqua,MODIS,75,6.0NRT,308.8,18.5,D
-24.932,-59.94,331.6,1,1,2020-10-12,1755,Aqua,MODIS,74,6.0NRT,308.8,14.9,D
-24.926,-59.899,328.6,1,1,2020-10-12,1755,Aqua,MODIS,66,6.0NRT,310.6,11.3,D
-24.921,-59.868,326.8,1,1,2020-10-12,1755,Aqua,MODIS,27,6.0NRT,308.8,7.9,D
-24.967,-60.002,332.6,1,1,2020-10-12,1755,Aqua,MODIS,76,6.0NRT,308.8,18.2,D
-24.966,-59.992,323.3,1,1,2020-10-12,1755,Aqua,MODIS,37,6.0NRT,309.2,6.6,D
-24.917,-59.617,333.6,1.1,1,2020-10-12,1755,Aqua,MODIS,77,6.0NRT,311.4,20.6,D
-24.753,-58.464,336.8,1.2,1.1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,313.8,19.3,D
-25.051,-60.31,322.2,1,1,2020-10-12,1755,Aqua,MODIS,42,6.0NRT,307.4,7.8,D
-27.353,-60.31,337.3,1,1,2020-10-12,1755,Aqua,MODIS,83,6.0NRT,308.6,24.1,D
-27.362,-60.309,334.3,1,1,2020-10-12,1755,Aqua,MODIS,79,6.0NRT,310.2,19.1,D
-27.211,-59.236,328.9,1.1,1,2020-10-12,1755,Aqua,MODIS,64,6.0NRT,309,13,D
-26.496,-54.934,324.6,1.8,1.3,2020-10-12,1755,Aqua,MODIS,70,6.0NRT,309,19.9,D
-27.781,-63.069,356.7,1.1,1.1,2020-10-12,1755,Aqua,MODIS,98,6.0NRT,309.3,76.7,D
-27.78,-63.057,390.5,1.1,1.1,2020-10-12,1755,Aqua,MODIS,100,6.0NRT,318.2,223.7,D
-27.778,-63.046,323.3,1.1,1.1,2020-10-12,1755,Aqua,MODIS,53,6.0NRT,310,8.7,D
-27.909,-63.447,321.5,1.2,1.1,2020-10-12,1755,Aqua,MODIS,47,6.0NRT,309.5,8.8,D
-27.189,-58.233,331.9,1.1,1.1,2020-10-12,1755,Aqua,MODIS,79,6.0NRT,310.4,17.7,D
-27.944,-63.405,338,1.2,1.1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,313.5,31,D
-27.943,-63.393,339.8,1.2,1.1,2020-10-12,1755,Aqua,MODIS,83,6.0NRT,315.9,34.3,D
-27.419,-59.454,323.1,1,1,2020-10-12,1755,Aqua,MODIS,39,6.0NRT,307.5,7.8,D
-26.479,-53.929,324.4,2.1,1.4,2020-10-12,1755,Aqua,MODIS,73,6.0NRT,303.7,43.2,D
-26.481,-53.946,318.2,2.1,1.4,2020-10-12,1755,Aqua,MODIS,37,6.0NRT,303.6,21.6,D
-26.477,-53.924,321,2.1,1.4,2020-10-12,1755,Aqua,MODIS,63,6.0NRT,303.4,29.4,D
-27.503,-59.528,325.2,1,1,2020-10-12,1755,Aqua,MODIS,43,6.0NRT,310.7,9.6,D
-27.404,-58.827,328.1,1.1,1,2020-10-12,1755,Aqua,MODIS,0,6.0NRT,310.8,14.3,D
-27.22,-57.623,335.5,1.2,1.1,2020-10-12,1755,Aqua,MODIS,83,6.0NRT,307.7,30,D
-27.426,-58.499,331.6,1.1,1,2020-10-12,1755,Aqua,MODIS,76,6.0NRT,311.1,16.1,D
-27.424,-58.488,326.2,1.1,1,2020-10-12,1755,Aqua,MODIS,38,6.0NRT,310.5,9,D
-27.435,-58.497,329.2,1.1,1,2020-10-12,1755,Aqua,MODIS,74,6.0NRT,311.9,13.2,D
-26.785,-54.63,328.7,1.9,1.3,2020-10-12,1755,Aqua,MODIS,79,6.0NRT,304.1,47.9,D
-27.605,-59.341,327.1,1,1,2020-10-12,1755,Aqua,MODIS,66,6.0NRT,307.8,11.7,D
-27.443,-58.298,322.9,1.1,1.1,2020-10-12,1755,Aqua,MODIS,48,6.0NRT,307.9,6.6,D
-27.614,-59.339,330.1,1,1,2020-10-12,1755,Aqua,MODIS,73,6.0NRT,310,15.6,D
-27.613,-59.328,327.2,1,1,2020-10-12,1755,Aqua,MODIS,65,6.0NRT,308.1,11.6,D
-27.356,-57.7,321,1.2,1.1,2020-10-12,1755,Aqua,MODIS,31,6.0NRT,302.4,12.4,D
-27.358,-57.707,327.2,1.2,1.1,2020-10-12,1755,Aqua,MODIS,0,6.0NRT,306.5,19.9,D
-27.348,-57.405,323.8,1.2,1.1,2020-10-12,1755,Aqua,MODIS,65,6.0NRT,304.8,14.9,D
-28.006,-61.484,320.8,1,1,2020-10-12,1755,Aqua,MODIS,40,6.0NRT,306.8,7.7,D
-27.652,-58.881,322.8,1.1,1,2020-10-12,1755,Aqua,MODIS,35,6.0NRT,307.9,9,D
-27.422,-57.472,326.1,1.2,1.1,2020-10-12,1755,Aqua,MODIS,40,6.0NRT,307,21.7,D
-27.682,-58.953,330.4,1.1,1,2020-10-12,1755,Aqua,MODIS,74,6.0NRT,310.4,15.6,D
-27.713,-59.089,329.2,1.1,1,2020-10-12,1755,Aqua,MODIS,71,6.0NRT,312.1,12.8,D
-27.942,-60.497,330.2,1,1,2020-10-12,1755,Aqua,MODIS,74,6.0NRT,311.7,13.1,D
-28.006,-60.25,326.3,1,1,2020-10-12,1755,Aqua,MODIS,65,6.0NRT,309.5,9.1,D
-28.382,-62.824,337.1,1.1,1.1,2020-10-12,1755,Aqua,MODIS,84,6.0NRT,307.4,32,D
-28.09,-60.634,326,1,1,2020-10-12,1755,Aqua,MODIS,67,6.0NRT,308.5,11.5,D
-28.036,-60.259,333.7,1,1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,309,18.3,D
-28.046,-60.267,344.9,1,1,2020-10-12,1755,Aqua,MODIS,90,6.0NRT,311.9,37.1,D
-28.045,-60.257,325.2,1,1,2020-10-12,1755,Aqua,MODIS,61,6.0NRT,308.7,7.7,D
-28.114,-60.609,333.4,1,1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,307.2,19.5,D
-28.112,-60.599,328.8,1,1,2020-10-12,1755,Aqua,MODIS,64,6.0NRT,308.8,12.8,D
-28.111,-60.588,333.1,1,1,2020-10-12,1755,Aqua,MODIS,79,6.0NRT,308.6,17.7,D
-28.139,-60.594,337.2,1,1,2020-10-12,1755,Aqua,MODIS,84,6.0NRT,308.8,22.9,D
-27.896,-58.898,320.9,1.1,1,2020-10-12,1755,Aqua,MODIS,24,6.0NRT,305.6,5.8,D
-28.154,-60.57,330.4,1,1,2020-10-12,1755,Aqua,MODIS,75,6.0NRT,311,14.7,D
-28.114,-60.286,363.2,1,1,2020-10-12,1755,Aqua,MODIS,100,6.0NRT,310.4,82.9,D
-28.112,-60.276,348.6,1,1,2020-10-12,1755,Aqua,MODIS,93,6.0NRT,306,46.6,D
-28.123,-60.284,338.1,1,1,2020-10-12,1755,Aqua,MODIS,84,6.0NRT,310.3,27.2,D
-28.121,-60.274,356.3,1,1,2020-10-12,1755,Aqua,MODIS,98,6.0NRT,309.9,63.3,D
-28.13,-60.277,331.8,1,1,2020-10-12,1755,Aqua,MODIS,73,6.0NRT,307.4,18.2,D
-27.927,-58.875,319.7,1.1,1,2020-10-12,1755,Aqua,MODIS,0,6.0NRT,306,6.5,D
-28.506,-62.856,332.9,1.1,1.1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,307.4,23.1,D
-28.516,-62.855,321.6,1.1,1.1,2020-10-12,1755,Aqua,MODIS,42,6.0NRT,308.5,8.3,D
-28.418,-62.023,319,1.1,1,2020-10-12,1755,Aqua,MODIS,33,6.0NRT,305.9,6.7,D
-28.38,-61.532,324.2,1,1,2020-10-12,1755,Aqua,MODIS,58,6.0NRT,308.1,8.6,D
-27.931,-58.254,334.8,1.1,1.1,2020-10-12,1755,Aqua,MODIS,79,6.0NRT,312.6,22.7,D
-28.605,-62.916,323.7,1.1,1.1,2020-10-12,1755,Aqua,MODIS,65,6.0NRT,307,12.6,D
-27.94,-58.252,334.5,1.1,1.1,2020-10-12,1755,Aqua,MODIS,78,6.0NRT,310.2,22.6,D
-27.95,-58.25,332.5,1.1,1.1,2020-10-12,1755,Aqua,MODIS,77,6.0NRT,310.4,20.1,D
-27.948,-58.239,360.4,1.1,1.1,2020-10-12,1755,Aqua,MODIS,87,6.0NRT,308.5,85.7,D
-28.138,-59.393,330.8,1,1,2020-10-12,1755,Aqua,MODIS,74,6.0NRT,311.7,14.6,D
-28.148,-59.401,327.1,1,1,2020-10-12,1755,Aqua,MODIS,46,6.0NRT,312.3,9.4,D
-28.101,-58.965,323.7,1.1,1,2020-10-12,1755,Aqua,MODIS,0,6.0NRT,305.9,7.3,D
-28.926,-65.104,327.4,1.5,1.2,2020-10-12,1755,Aqua,MODIS,59,6.0NRT,312.6,21.6,D
-28.927,-65.099,336.8,1.5,1.2,2020-10-12,1755,Aqua,MODIS,85,6.0NRT,312.4,43.7,D
-28.813,-63.462,327.1,1.2,1.1,2020-10-12,1755,Aqua,MODIS,73,6.0NRT,311.6,14.3,D
-28.295,-59.581,325.7,1,1,2020-10-12,1755,Aqua,MODIS,67,6.0NRT,307.9,11,D
-28.207,-58.954,324.8,1.1,1,2020-10-12,1755,Aqua,MODIS,59,6.0NRT,310.8,7.7,D
-28.373,-59.612,361.7,1,1,2020-10-12,1755,Aqua,MODIS,100,6.0NRT,311.6,79.2,D
-28.372,-59.602,325,1,1,2020-10-12,1755,Aqua,MODIS,62,6.0NRT,309.6,9,D
-28.358,-59.444,328.1,1,1,2020-10-12,1755,Aqua,MODIS,72,6.0NRT,308.7,13.1,D
-28.356,-59.434,324.2,1,1,2020-10-12,1755,Aqua,MODIS,62,6.0NRT,307.1,8.5,D
-28.402,-59.681,320.6,1,1,2020-10-12,1755,Aqua,MODIS,32,6.0NRT,307.5,5.8,D
-28.652,-61.173,322,1,1,2020-10-12,1755,Aqua,MODIS,52,6.0NRT,308.3,5.3,D
-28.563,-60.474,331.5,1,1,2020-10-12,1755,Aqua,MODIS,57,6.0NRT,312,12,D
-28.562,-60.464,346.6,1,1,2020-10-12,1755,Aqua,MODIS,92,6.0NRT,313.9,36.7,D
-28.571,-60.463,335,1,1,2020-10-12,1755,Aqua,MODIS,63,6.0NRT,313.1,16.8,D
-28.58,-60.461,330.6,1,1,2020-10-12,1755,Aqua,MODIS,53,6.0NRT,312.1,11.6,D
-28.481,-59.596,322.5,1,1,2020-10-12,1755,Aqua,MODIS,47,6.0NRT,309.1,6.8,D
-28.533,-59.823,323.2,1,1,2020-10-12,1755,Aqua,MODIS,50,6.0NRT,307.5,8.4,D
-28.542,-59.821,322,1,1,2020-10-12,1755,Aqua,MODIS,36,6.0NRT,308.7,7.5,D
-28.602,-59.915,322.1,1,1,2020-10-12,1755,Aqua,MODIS,55,6.0NRT,306.8,8.7,D
-28.531,-59.263,330.2,1,1,2020-10-12,1755,Aqua,MODIS,0,6.0NRT,308.2,15.4,D
-28.529,-59.253,391.3,1,1,2020-10-12,1755,Aqua,MODIS,75,6.0NRT,316.9,200.1,D
-28.689,-60.198,323.9,1,1,2020-10-12,1755,Aqua,MODIS,30,6.0NRT,308.6,8.6,D
-28.687,-60.188,330.9,1,1,2020-10-12,1755,Aqua,MODIS,61,6.0NRT,310.4,16.2,D
-28.696,-60.186,343.1,1,1,2020-10-12,1755,Aqua,MODIS,89,6.0NRT,314,36.7,D
-28.098,-56.445,319.1,1.4,1.2,2020-10-12,1755,Aqua,MODIS,66,6.0NRT,302.3,14.7,D
-28.439,-57.91,316.5,1.1,1.1,2020-10-12,1755,Aqua,MODIS,42,6.0NRT,303.3,5.5,D
-28.985,-61.318,348.9,1,1,2020-10-12,1755,Aqua,MODIS,93,6.0NRT,311.8,46.9,D
-28.232,-56.436,314.9,1.4,1.2,2020-10-12,1755,Aqua,MODIS,53,6.0NRT,302.8,8.4,D
-28.23,-56.422,315.1,1.4,1.2,2020-10-12,1755,Aqua,MODIS,53,6.0NRT,301.5,8.8,D
-28.817,-59.94,320.7,1,1,2020-10-12,1755,Aqua,MODIS,50,6.0NRT,306.8,6.7,D
-28.908,-59.428,323.7,1,1,2020-10-12,1755,Aqua,MODIS,53,6.0NRT,309,6.9,D
-29.234,-61.407,321,1,1,2020-10-12,1755,Aqua,MODIS,57,6.0NRT,305.9,8.4,D
-29.252,-61.468,323,1,1,2020-10-12,1755,Aqua,MODIS,63,6.0NRT,306.8,9.6,D
-29.23,-61.032,346.3,1,1,2020-10-12,1755,Aqua,MODIS,92,6.0NRT,304.8,44,D
-29.228,-61.022,325.2,1,1,2020-10-12,1755,Aqua,MODIS,60,6.0NRT,304.1,12,D
-29.239,-61.03,325.8,1,1,2020-10-12,1755,Aqua,MODIS,70,6.0NRT,306.2,13.4,D
-29.237,-61.02,318.8,1,1,2020-10-12,1755,Aqua,MODIS,33,6.0NRT,305,6.4,D
-29.387,-62.012,319.7,1.1,1,2020-10-12,1755,Aqua,MODIS,43,6.0NRT,307.6,6.1,D
-29.162,-60.351,321.4,1,1,2020-10-12,1755,Aqua,MODIS,62,6.0NRT,308.9,8.3,D
-29.34,-61.577,324.7,1,1,2020-10-12,1755,Aqua,MODIS,64,6.0NRT,304.5,12.3,D
-29.349,-61.575,325.5,1,1,2020-10-12,1755,Aqua,MODIS,57,6.0NRT,308.1,12.2,D
-29.348,-61.565,331.6,1,1,2020-10-12,1755,Aqua,MODIS,77,6.0NRT,307.8,20.3,D
-29.453,-62.227,352.6,1.1,1,2020-10-12,1755,Aqua,MODIS,96,6.0NRT,308.7,61.1,D
-29.452,-62.216,355.4,1.1,1,2020-10-12,1755,Aqua,MODIS,97,6.0NRT,312.6,68.5,D
-29.462,-62.225,333.2,1.1,1,2020-10-12,1755,Aqua,MODIS,80,6.0NRT,309.3,21.1,D
-29.461,-62.214,349.3,1.1,1,2020-10-12,1755,Aqua,MODIS,94,6.0NRT,311.2,52.8,D
